suicides/100k pop,HDI for year,suicides_no
14.88,0.888,7
10.67,0.888,4
9.84,0.888,3
7.58,0.888,6
6.27,0.888,2
6.25,0.888,3
2.69,0.888,1
0.0,0.888,0
0.0,0.888,0
51.54,0.888,7
20.62,0.888,10
15.37,0.888,13
15.12,0.888,5
10.29,0.888,4
9.19,0.888,2
6.2,0.888,5
6.08,0.888,3
3.18,0.888,1
2.59,0.888,1
0.0,0.888,0
0.0,0.888,0
21.36,0.89,3
17.9,0.89,9
15.76,0.89,8
11.58,0.89,10
9.05,0.89,2
5.93,0.89,2
5.04,0.89,2
4.86,0.89,4
0.0,0.89,0
0.0,0.89,0
0.0,0.89,0
0.0,0.89,0
34.42,0.892,18
27.5,0.892,4
22.67,0.892,20
16.89,0.892,7
13.23,0.892,3
9.57,0.892,5
6.15,0.892,2
5.84,0.892,2
4.89,0.892,2
3.57,0.892,3
3.15,0.892,1
0.0,0.892,0
29.45,,16
26.65,,4
18.87,,17
16.7,,9
11.51,,4
9.32,,4
8.62,,2
6.98,,6
3.29,,1
3.01,,1
0.0,,0
0.0,,0
55.22,,2
49.13,,3
14.75,,3
11.58,,2
10.78,,6
8.74,,3
8.64,,2
8.28,,4
4.62,,2
0.0,,0
0.0,,0
0.0,,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
0.0,0.603,0
102.46,,1
5.03,,1
3.0,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
4.15,,1
2.95,,1
2.74,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
11.57,,3
3.95,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
3.74,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
2.75,0.638,1
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
0.0,0.638,0
5.95,,2
3.77,,1
2.56,,1
2.08,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
1.99,0.683,1
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
0.0,0.683,0
3.32,0.69,1
2.07,0.69,1
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
0.0,0.69,0
4.63,0.713,1
4.13,0.713,1
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
0.0,0.713,0
3.61,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
18.87,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
10.45,,3
7.87,,2
6.68,,3
3.61,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
19.76,,5
17.86,,1
16.26,,4
13.89,,4
8.68,,4
7.25,,2
6.26,,3
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
8.44,0.729,4
7.81,0.729,2
4.0,0.729,1
3.5,0.729,1
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
0.0,0.729,0
11.49,,3
10.68,,3
6.16,,3
2.01,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
36.36,,2
14.44,,4
11.45,,3
9.49,,3
7.49,,2
5.91,,3
2.0,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
14.71,,4
7.74,,4
7.49,,2
6.19,,2
3.9,,2
3.85,,1
3.66,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
17.86,,1
11.63,,1
11.15,,3
10.75,,3
9.52,,5
3.78,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
14.13,0.741,4
7.43,0.741,4
7.42,0.741,4
7.25,0.741,2
4.02,0.741,1
3.77,0.741,1
3.0,0.741,1
0.0,0.741,0
0.0,0.741,0
0.0,0.741,0
0.0,0.741,0
0.0,0.741,0
15.63,,1
11.76,,3
10.45,,3
4.17,,1
3.61,,1
1.81,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
29.85,,2
10.34,,3
8.58,,2
8.16,,2
7.09,,4
3.66,,1
3.0,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
14.34,,4
10.43,,6
4.1,,1
1.76,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
24.49,,6
19.1,,11
14.08,,1
10.38,,3
9.17,,1
5.83,,2
3.58,,1
3.37,,1
1.76,,1
0.0,,0
0.0,,0
0.0,,0
26.7,0.766,2
17.28,0.766,10
8.28,0.766,2
7.9,0.766,2
6.55,0.766,2
5.24,0.766,3
3.32,0.766,1
2.78,0.766,1
0.0,0.766,0
0.0,0.766,0
0.0,0.766,0
0.0,0.766,0
21.65,,7
15.48,,9
13.19,,4
11.34,,3
8.33,,1
5.2,,3
3.95,,1
3.5,,1
2.65,,1
0.0,,0
0.0,,0
0.0,,0
10.96,,3
8.82,,3
8.66,,5
8.03,,1
7.67,,2
7.64,,3
3.5,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
24.26,,2
21.23,,6
11.19,,4
7.0,,4
3.74,,1
3.31,,1
2.44,,1
1.77,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
23.76,,2
15.26,,2
10.67,,4
10.59,,6
7.16,,4
7.03,,2
6.64,,2
4.71,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
34.39,0.802,3
14.19,0.802,8
10.1,0.802,4
3.61,0.802,2
3.38,0.802,1
2.27,0.802,1
0.0,0.802,0
0.0,0.802,0
0.0,0.802,0
0.0,0.802,0
0.0,0.802,0
0.0,0.802,0
33.28,,3
14.22,,8
10.12,,3
10.09,,3
9.65,,4
5.45,,3
4.4,,2
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
21.32,,12
16.49,,5
11.69,,5
10.8,,1
6.82,,2
6.72,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
10.45,,1
9.08,,4
8.87,,5
3.65,,2
3.41,,1
3.22,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
28.57,,9
20.33,,2
19.84,,9
17.72,,10
10.18,,3
6.86,,2
3.62,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
30.13,0.824,17
19.58,0.824,2
10.27,0.824,3
9.54,0.824,3
8.56,0.824,4
4.03,0.824,2
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
0.0,0.824,0
15.95,0.822,9
12.78,0.822,4
10.45,0.822,3
8.32,0.822,4
0.0,0.822,0
0.0,0.822,0
0.0,0.822,0
0.0,0.822,0
0.0,0.822,0
0.0,0.822,0
0.0,0.822,0
0.0,0.822,0
16.21,0.83,8
10.62,0.83,6
9.51,0.83,3
8.9,0.83,1
7.28,0.83,4
3.86,0.83,2
3.49,0.83,1
0.0,0.83,0
0.0,0.83,0
0.0,0.83,0
0.0,0.83,0
0.0,0.83,0
19.4,0.837,11
8.51,0.837,1
7.91,0.837,4
6.98,0.837,2
6.24,0.837,2
4.81,0.837,1
3.37,0.837,1
0.0,0.837,0
0.0,0.837,0
0.0,0.837,0
0.0,0.837,0
0.0,0.837,0
40.54,0.839,5
22.77,0.839,13
9.66,0.839,5
7.07,0.839,2
6.14,0.839,2
5.08,0.839,1
3.82,0.839,1
3.33,0.839,1
1.85,0.839,1
1.82,0.839,1
0.0,0.839,0
0.0,0.839,0
24.11,,8
15.62,,9
15.09,,8
7.2,,2
5.44,,3
3.91,,1
3.63,,2
3.27,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
22.73,0.575,2
21.47,0.575,19
20.11,0.575,18
19.87,0.575,9
19.2,0.575,21
16.93,0.575,18
8.35,0.575,4
6.88,0.575,6
6.63,0.575,6
0.96,0.575,1
0.0,0.575,0
0.0,0.575,0
7.88,,7
7.38,,7
5.74,,6
4.62,,5
2.26,,2
2.19,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
36.66,,36
27.45,,28
23.0,,21
22.86,,24
22.22,,2
13.1,,6
10.76,,10
6.06,,3
5.98,,6
3.85,,4
0.0,,0
0.0,,0
62.5,,3
43.31,,44
29.91,,14
29.44,,28
21.17,,21
20.59,,21
20.0,,19
10.37,,11
6.01,,3
1.9,,2
0.91,,1
0.0,,0
42.31,,41
38.46,,2
35.78,,37
19.61,,2
18.92,,19
16.84,,8
11.24,,11
9.82,,5
9.33,,9
4.78,,5
4.55,,5
0.0,,0
30.61,0.619,33
26.69,0.619,13
26.5,0.619,26
24.11,0.619,23
18.54,0.619,18
18.27,0.619,18
7.72,0.619,4
6.92,0.619,8
2.9,0.619,3
0.92,0.619,1
0.0,0.619,0
0.0,0.619,0
47.62,,3
36.85,,37
25.32,,12
23.81,,27
16.08,,15
15.59,,15
11.33,,11
9.33,,5
7.89,,9
2.97,,3
0.0,,0
0.0,,0
45.45,,3
39.56,,47
23.67,,24
17.56,,17
16.67,,8
13.95,,13
11.81,,14
11.36,,11
8.47,,1
5.48,,3
4.03,,4
0.98,,1
29.41,,2
29.27,,30
26.74,,33
26.69,,13
17.11,,16
16.49,,16
13.33,,13
6.52,,8
5.4,,3
2.05,,2
1.98,,2
0.0,,0
39.96,,41
25.13,,25
24.44,,12
21.77,,28
14.29,,1
9.37,,9
8.24,,8
8.06,,1
2.35,,3
1.04,,1
0.0,,0
0.0,,0
36.76,0.647,49
33.43,0.647,34
27.78,0.647,2
26.05,0.647,13
15.84,0.647,16
11.24,0.647,11
10.38,0.647,6
7.81,0.647,1
6.04,0.647,8
4.18,0.647,4
2.12,0.647,2
1.02,0.647,1
32.77,,33
31.87,,16
29.58,,41
26.21,,27
12.64,,12
10.26,,6
8.0,,8
7.58,,1
5.1,,7
2.13,,2
0.0,,0
0.0,,0
27.68,,40
27.0,,27
25.64,,2
21.74,,11
20.04,,21
5.89,,6
5.06,,3
4.25,,4
4.19,,6
1.06,,1
1.02,,1
0.0,,0
35.64,,35
30.52,,46
21.7,,11
18.9,,20
17.35,,16
14.56,,15
7.04,,1
5.38,,8
2.02,,2
1.66,,1
0.0,,0
0.0,,0
41.92,,41
36.47,,57
34.48,,3
18.44,,17
17.49,,18
12.31,,13
11.03,,17
9.65,,5
3.25,,2
1.0,,1
0.0,,0
0.0,,0
29.74,0.674,28
24.88,0.674,40
24.32,0.674,25
24.03,0.674,13
10.77,0.674,11
10.27,0.674,1
9.58,0.674,9
5.65,0.674,9
1.58,0.674,1
0.0,0.674,0
0.0,0.674,0
0.0,0.674,0
22.57,,21
21.97,,12
19.83,,33
12.86,,13
9.6,,1
7.88,,13
7.83,,8
6.21,,4
5.75,,1
5.35,,5
1.01,,1
0.98,,1
29.98,,28
25.29,,43
23.15,,13
16.91,,17
11.05,,11
9.27,,1
6.37,,6
5.33,,9
4.55,,3
0.0,,0
0.0,,0
0.0,,0
21.15,,20
20.66,,12
13.82,,24
8.94,,1
8.18,,8
6.05,,6
5.23,,5
4.63,,8
4.38,,3
0.98,,1
0.0,,0
0.0,,0
22.79,,22
19.34,,34
17.58,,2
11.21,,11
9.95,,6
6.13,,6
5.2,,5
4.56,,8
4.23,,3
0.0,,0
0.0,,0
0.0,,0
21.92,0.722,39
18.26,0.722,18
17.33,0.722,11
9.31,0.722,9
8.63,0.722,1
6.72,0.722,5
5.29,0.722,5
5.11,0.722,1
5.01,0.722,5
3.94,0.722,7
0.99,0.722,1
0.0,0.722,0
52.64,,6
20.77,,37
18.84,,19
17.61,,17
15.25,,3
14.78,,10
9.56,,9
4.91,,5
4.49,,8
3.81,,3
1.02,,1
0.0,,0
34.83,,4
29.35,,30
21.23,,38
16.49,,16
12.61,,9
11.67,,11
6.8,,7
5.01,,9
2.42,,2
1.04,,1
0.0,,0
0.0,,0
22.58,,17
20.34,,21
12.85,,23
11.2,,11
3.46,,3
2.88,,3
2.09,,2
1.67,,3
1.06,,1
0.0,,0
0.0,,0
0.0,,0
25.56,,46
20.18,,20
16.03,,16
9.72,,8
7.61,,1
7.14,,7
5.1,,5
4.66,,1
4.26,,4
3.12,,3
1.68,,3
1.01,,1
31.98,0.756,4
17.63,0.756,18
15.39,0.756,28
14.96,0.756,15
13.46,0.756,11
8.82,0.756,9
4.35,0.756,8
3.2,0.756,3
2.04,0.756,2
0.0,0.756,0
0.0,0.756,0
0.0,0.756,0
27.65,0.762,28
23.37,0.762,3
21.96,0.762,40
12.85,0.762,13
12.83,0.762,11
10.1,0.762,10
4.96,0.762,5
3.06,0.762,3
2.16,0.762,4
1.1,0.762,1
0.0,0.762,0
0.0,0.762,0
26.09,0.772,26
20.21,0.772,37
15.54,0.772,14
15.14,0.772,2
10.03,0.772,10
8.84,0.772,9
6.04,0.772,6
4.39,0.772,1
2.68,0.772,5
2.25,0.772,2
1.96,0.772,2
1.08,0.772,1
20.78,0.775,19
18.52,0.775,33
17.66,0.775,17
13.67,0.775,2
12.54,0.775,12
8.48,0.775,8
2.28,0.775,2
1.7,0.775,3
1.11,0.775,1
0.93,0.775,1
0.0,0.775,0
0.0,0.775,0
26.67,0.777,24
24.91,0.777,24
22.88,0.777,41
7.97,0.777,2
7.92,0.777,7
6.67,0.777,1
6.01,0.777,6
3.97,0.777,7
3.49,0.777,3
3.18,0.777,3
1.78,0.777,2
0.0,0.777,0
20.53,,37
18.11,,16
14.51,,14
12.89,,2
11.55,,10
8.68,,9
7.44,,7
3.44,,4
2.82,,5
0.0,,0
0.0,,0
0.0,,0
19.38,,17
19.04,,3
18.68,,18
18.28,,33
11.12,,12
4.26,,4
3.5,,3
3.38,,6
1.66,,2
0.0,,0
10.19,0.634,44
6.22,0.634,145
5.99,0.634,340
5.6,0.634,327
4.45,0.634,375
1.3,0.634,107
1.24,0.634,7
1.08,0.634,61
0.9,0.634,55
0.57,0.634,15
0.44,0.634,48
0.19,0.634,20
15.83,,70
7.38,,176
6.68,,388
6.05,,361
4.74,,408
1.39,,117
1.21,,70
0.82,,51
0.69,,4
0.44,,12
0.37,,42
0.14,,15
11.84,,54
6.75,,382
6.68,,161
6.11,,378
4.64,,405
1.32,,113
1.12,,64
1.06,,68
0.73,,20
0.67,,4
0.35,,36
0.16,,16
12.85,,60
7.37,,185
6.14,,361
5.53,,353
4.63,,418
1.33,,118
1.14,,7
0.99,,59
0.91,,60
0.74,,21
0.44,,46
0.15,,15
17.44,,83
8.11,,212
6.13,,404
6.04,,369
5.08,,472
1.16,,79
1.05,,96
1.03,,64
0.91,,27
0.79,,5
0.38,,40
0.14,,14
17.79,0.648,87
8.27,0.648,224
6.42,0.648,437
6.1,0.648,387
4.97,0.648,472
1.22,0.648,114
1.11,0.648,34
0.89,0.648,57
0.82,0.648,58
0.77,0.648,5
0.39,0.648,41
0.1,0.648,10
14.59,,73
8.57,,240
6.52,,430
6.23,,440
5.79,,560
1.2,,8
1.19,,113
1.08,,72
1.03,,75
0.88,,28
0.43,,46
0.18,,18
17.29,,95
8.49,,243
7.63,,484
6.72,,482
5.79,,554
1.31,,126
1.26,,84
1.1,,8
1.03,,33
0.87,,66
0.38,,41
0.2,,21
16.96,,95
8.6,,255
7.46,,488
7.35,,546
5.97,,582
1.29,,126
1.06,,83
0.97,,32
0.93,,64
0.8,,6
0.42,,45
0.19,,20
17.44,,100
9.75,,299
8.14,,550
7.2,,554
6.54,,646
1.7,,168
1.57,,12
1.08,,88
1.0,,71
0.82,,28
0.43,,46
0.25,,26
18.78,0.67,111
9.39,0.67,298
9.15,0.67,640
7.57,0.67,755
7.29,0.67,580
1.99,0.67,198
1.18,0.67,87
1.05,0.67,89
1.01,0.67,8
0.96,0.67,34
0.46,0.67,50
0.26,0.67,27
16.81,,115
9.18,,309
8.48,,620
7.7,,638
7.37,,771
2.09,,217
1.43,,108
1.2,,103
0.85,,33
0.54,,61
0.42,,4
0.26,,29
15.27,,109
9.47,,721
8.89,,931
8.07,,280
8.06,,689
2.45,,255
1.5,,118
1.1,,97
0.88,,35
0.71,,81
0.4,,4
0.27,,30
15.74,,117
9.77,,774
8.23,,860
8.05,,288
7.68,,676
2.2,,227
1.38,,113
1.04,,95
0.96,,10
0.76,,87
0.71,,29
0.32,,36
14.1,,109
9.02,,940
8.84,,726
8.6,,317
7.37,,668
2.05,,211
1.21,,114
1.18,,100
0.83,,9
0.82,,34
0.51,,59
0.36,,40
13.11,0.699,105
9.41,0.699,797
8.36,0.699,870
8.36,0.699,317
8.09,0.699,755
2.25,0.699,231
1.16,0.699,101
1.14,0.699,111
1.06,0.699,12
0.92,0.699,39
0.65,0.699,75
0.38,0.699,43
19.25,,161
9.6,,837
8.74,,908
8.68,,338
7.96,,765
2.58,,263
1.52,,136
1.47,,148
1.18,,51
1.1,,13
0.68,,79
0.54,,61
14.26,,124
9.54,,852
8.84,,919
8.72,,348
8.32,,824
2.56,,260
1.52,,158
1.3,,119
1.05,,46
0.88,,103
0.81,,10
0.56,,63
16.75,,151
10.0,,911
9.39,,385
9.16,,953
8.68,,885
2.76,,280
1.59,,171
1.35,,125
1.22,,55
0.86,,11
0.78,,91
0.46,,52
15.01,,140
9.56,,885
9.22,,390
9.02,,942
8.8,,926
2.34,,238
1.68,,158
1.46,,67
1.33,,148
1.06,,14
0.83,,98
0.44,,50
15.98,0.722,154
10.22,0.722,956
9.35,0.722,1018
8.97,0.722,943
8.56,0.722,375
2.66,0.722,272
1.68,0.722,159
1.53,0.722,177
1.14,0.722,54
0.83,0.722,98
0.8,0.722,11
0.5,0.722,57
13.76,,139
9.81,,928
9.24,,419
8.82,,995
8.72,,926
2.78,,287
1.44,,137
1.34,,161
1.06,,52
0.96,,114
0.76,,11
0.53,,61
12.88,,136
9.89,,943
8.93,,421
8.78,,1030
8.46,,910
2.61,,272
1.8,,173
1.62,,202
0.95,,48
0.93,,14
0.7,,83
0.46,,53
13.17,,145
10.01,,959
9.29,,457
9.14,,997
9.13,,1113
3.08,,325
1.83,,176
1.65,,213
1.14,,60
0.93,,111
0.83,,13
0.63,,73
14.24,,163
10.22,,985
10.04,,1271
9.68,,497
9.33,,1032
3.36,,359
2.2,,212
1.74,,234
1.35,,74
0.91,,109
0.7,,81
0.37,,6
13.9,0.746,165
9.65,0.746,936
9.6,0.746,1074
9.08,0.746,1191
9.02,0.746,483
3.23,0.746,350
1.83,0.746,177
1.66,0.746,231
1.08,0.746,62
0.91,0.746,109
0.63,0.746,73
0.42,0.746,7
12.61,0.748,156
11.56,0.748,1308
10.46,0.748,1024
9.78,0.748,1326
9.58,0.748,533
4.01,0.748,439
2.31,0.748,225
1.55,0.748,222
1.21,0.748,72
1.17,0.748,140
0.93,0.748,107
0.35,0.748,6
13.25,0.754,170
10.95,0.754,1251
10.24,0.754,1013
9.04,0.754,1264
8.81,0.754,509
3.67,0.754,407
2.18,0.754,214
1.75,0.754,258
1.37,0.754,85
1.03,0.754,123
0.69,0.754,79
0.45,0.754,8
12.12,0.755,161
11.51,0.755,1151
10.59,0.755,1220
10.21,0.755,1469
9.42,0.755,565
3.5,0.755,392
2.14,0.755,212
1.73,0.755,263
1.45,0.755,94
0.88,0.755,16
0.86,0.755,102
0.58,0.755,66
12.86,0.756,177
11.5,0.756,1334
11.27,0.756,1140
10.54,0.756,1558
9.83,0.756,612
3.69,0.756,416
2.72,0.756,271
2.14,0.756,333
1.35,0.756,91
1.09,0.756,129
0.96,0.756,109
0.43,0.756,8
11.67,,1195
11.54,,1347
11.42,,163
10.28,,1560
9.03,,584
4.26,,484
2.65,,267
1.9,,303
1.25,,88
1.16,,137
0.84,,95
0.57,,11
43.69,,127
33.81,,127
33.62,,85
25.54,,29
19.55,,3
11.4,,3
7.29,,18
5.13,,15
3.69,,15
0.67,,1
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
57.75,0.75,6
57.38,0.75,29
37.48,0.75,6
36.21,0.75,16
33.83,0.75,29
26.58,0.75,16
10.45,0.75,9
6.69,0.75,3
4.15,0.75,2
3.96,0.75,2
0.0,0.75,0
0.0,0.75,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
0.0,,0
131.39,,15
55.47,,29
40.88,,7
31.62,,27
26.36,,12
19.37,,12
11.6,,10
10.02,,5
6.52,,3
2.3,,1
0.0,,0
0.0,,0
75.4,,9
56.16,,30
56.07,,10
25.87,,22
23.87,,15
19.35,,9
17.4,,15
14.16,,7
10.72,,5
6.95,,3
2.14,,1
0.0,,0
119.35,,15
42.15,,23
40.2,,34
26.79,,5
18.79,,12
11.62,,10
6.16,,3
4.24,,2
2.34,,1
2.18,,1
2.11,,1
0.0,,0
40.96,0.799,106
23.1,0.799,256
17.73,0.799,333
17.63,0.799,212
15.03,0.799,195
10.99,0.799,197
10.75,0.799,51
10.64,0.799,136
9.25,0.799,107
3.1,0.799,38
0.5,0.799,5
0.21,0.799,2
42.81,,112
23.81,,267
17.09,,327
15.19,,185
13.07,,171
12.96,,63
12.05,,220
9.14,,107
8.15,,104
3.59,,44
0.31,,3
0.11,,1
41.81,,111
21.68,,246
16.87,,329
15.32,,189
14.34,,189
13.23,,66
11.29,,210
9.36,,111
9.22,,117
3.62,,44
0.32,,3
0.11,,1
41.34,,112
20.51,,235
16.14,,202
15.54,,309
13.58,,180
10.71,,55
10.12,,192
8.32,,100
8.15,,102
2.42,,29
0.54,,5
0.23,,2
29.0,,80
20.42,,236
16.28,,330
15.36,,195
13.0,,173
10.83,,57
10.13,,196
8.91,,109
7.22,,88
4.42,,52
0.33,,3
0.11,,1
34.04,0.829,95
15.85,0.829,204
15.84,0.829,185
15.59,0.829,322
14.93,0.829,80
10.84,0.829,145
9.31,0.829,184
8.2,0.829,98
7.22,0.829,89
3.57,0.829,41
0.55,0.829,5
0.23,0.829,2
42.17,,119
19.04,,225
17.75,,374
15.17,,198
13.3,,179
11.38,,62
9.77,,114
9.42,,190
8.59,,107
3.57,,40
0.33,,3
0.0,,0
37.15,,106
20.22,,242
17.72,,381
15.78,,208
12.3,,68
10.38,,214
10.11,,137
9.05,,103
6.69,,84
3.75,,41
0.23,,2
0.11,,1
29.92,,86
19.7,,239
16.47,,361
16.27,,216
12.53,,70
10.38,,115
10.32,,141
9.27,,195
7.11,,90
3.47,,37
0.32,,3
0.22,,2
33.87,,98
20.61,,254
18.59,,415
16.17,,216
9.41,,53
9.23,,198
9.14,,98
8.85,,122
6.6,,84
4.06,,42
0.32,,3
0.11,,1
25.73,0.861,76
18.09,0.861,226
17.79,0.861,404
14.48,0.861,194
9.94,0.861,57
9.17,0.861,95
9.15,0.861,127
9.06,0.861,198
6.57,0.861,84
4.4,0.861,44
0.53,0.861,5
0.11,0.861,1
33.57,,102
18.15,,419
16.9,,226
16.38,,207
10.91,,64
10.55,,147
8.76,,195
8.44,,85
6.97,,89
3.91,,38
0.42,,4
0.11,,1
34.01,,106
16.94,,398
16.1,,206
15.83,,210
11.7,,70
11.29,,111
9.72,,136
8.59,,195
6.84,,87
4.42,,42
1.13,,11
0.0,,0
31.53,,101
17.27,,226
15.77,,205
15.7,,375
10.66,,65
9.86,,139
9.2,,89
9.13,,211
6.2,,78
2.25,,21
0.61,,6
0.32,,3
27.1,,89
17.61,,427
16.43,,218
15.06,,193
9.34,,58
8.62,,123
8.54,,82
8.35,,196
6.47,,80
4.42,,41
0.7,,7
0.52,,5
28.32,0.877,95
17.87,0.877,440
15.36,0.877,208
12.95,0.877,162
10.11,0.877,146
9.37,0.877,90
9.26,0.877,221
7.78,0.877,49
5.53,0.877,67
1.94,0.877,18
0.5,0.877,5
0.0,0.877,0
27.71,,95
18.21,,452
14.97,,183
14.89,,208
8.68,,209
8.48,,54
7.33,,71
7.17,,106
5.13,,61
3.42,,32
0.21,,2
0.1,,1
25.7,,90
19.42,,482
15.61,,227
15.02,,179
9.69,,148
9.05,,218
8.71,,56
8.18,,80
4.9,,57
2.75,,26
0.49,,5
0.21,,2
21.81,,78
18.48,,459
16.35,,246
14.25,,165
10.94,,71
9.04,,142
7.99,,193
6.9,,68
4.22,,48
3.05,,29
0.2,,2
0.1,,1
22.62,,83
19.62,,489
14.85,,230
12.61,,141
9.51,,231
9.14,,60
8.21,,132
7.28,,72
3.8,,42
2.62,,25
0.69,,7
0.21,,2
21.17,0.891,80
20.1,0.891,503
16.25,0.891,258
13.35,0.891,144
9.32,0.891,228
8.17,0.891,134
7.86,0.891,78
7.2,0.891,48
5.13,0.891,55
3.44,0.891,33
1.08,0.891,11
0.21,0.891,2
24.39,,95
18.66,,468
15.27,,248
13.69,,143
9.13,,91
8.44,,141
8.42,,207
6.36,,43
4.89,,51
3.53,,34
0.31,,3
0.1,,1
18.91,,76
17.03,,427
15.05,,250
11.19,,114
7.28,,124
7.18,,72
6.94,,171
5.97,,41
4.72,,48
2.27,,22
0.49,,5
0.41,,4
20.75,,86
18.46,,462
14.83,,252
11.83,,119
8.8,,153
7.47,,184
6.61,,67
5.6,,39
4.09,,41
3.16,,31
0.49,,5
0.0,,0
22.48,,96
19.41,,484
16.7,,290
11.46,,115
8.5,,209
7.51,,77
7.39,,131
6.81,,48
4.82,,48
2.42,,24
0.59,,6
0.21,,2
20.01,0.909,496
18.71,0.909,332
18.61,0.909,82
11.44,0.909,115
9.38,0.909,97
8.49,0.909,208
7.9,0.909,143
6.44,0.909,46
5.32,0.909,53
2.6,0.909,26
0.49,0.909,5
0.1,0.909,1
20.49,0.919,504
20.0,0.919,91
17.43,0.919,316
13.65,0.919,138
